PROBE_ID,GENE NAME
238844_s_at,NPHP1
238845_at,SLC30A4
238846_at,TNFRSF11A
238847_at,HOXD10
238848_at,OTUD4
238849_at,ACY1
238850_at,LINC00461
238851_at,ANKRD13A
238852_at,AA424567
238853_at,RAB3IP
238854_at,238854_at
238855_at,AHNAK
238856_s_at,PANK2
238857_at,ATE1
238858_at,TIFA
238859_at,AA648506
238860_at,OARD1
238861_at,SSBP2
238862_at,MFSD4
238863_x_at,238863_x_at
238864_at,VWA3A
238865_at,PABPC4L
238866_at,C19orf68
238867_at,TMEM182
238868_at,UACA
238869_at,AA913703
238870_at,KCNK9
238871_at,MLLT4
238872_at,LOC100128239
238873_at,AA636132
238874_at,LOC100506860
238875_at,BE644953
238876_at,238876_at
238877_at,EYA4
238878_at,ARX
238879_at,DCUN1D1
238880_at,GTF3A
238881_at,AW450549
238882_at,238882_at
238883_at,AW975051
238884_at,AW195351
238885_at,KIAA1549
238886_at,TMED10
238887_at,AI670824
238888_at,T79183
238889_at,AGBL5
238890_at,BRWD1
238891_at,AI028157
238892_at,AA703159
238893_at,LINC00936
238894_at,238894_at
238895_at,AW080025
238896_at,AA838727
238897_at,LRRC28
238898_at,LOC100505730
238899_at,AW977708
238900_at,LOC100510495
238901_at,LINC01133
238902_at,238902_at
238903_at,UBXN2B
238904_at,D60432
238905_at,RHOJ
238906_s_at,RHOJ
238907_at,ZNF780A
238908_at,CALU
238909_at,S100A10
238910_at,238910_at
238911_at,STARD10
238912_x_at,C9orf85
238913_at,238913_at
238914_at,DCC
238915_at,BF432946
238916_at,LINC00938
238917_s_at,DENND5B
238918_at,238918_at
238919_at,R49295
238920_at,BE222450
238921_at,LOC644794
238922_at,AW135765
238923_at,SPOP
238924_at,BMS1P5
238925_at,SNTB2
238926_at,BF345218
238927_at,AA922236
238928_at,BF194770
238929_at,SRSF8
238930_at,PPM1N
238931_at,METTL16
238932_at,AA810263
238933_at,238933_at
238934_at,BF342356
238935_at,RPS27L
238936_at,AV722628
238937_at,ZNF420
238938_at,AI674059
238939_at,ADD1
238940_at,KLF12
238941_at,TRIM50
238942_at,AI248760
238943_at,FIBCD1
238944_at,238944_at
238945_at,AW971795
238946_at,AW469495
238947_at,MFSD3
238948_at,TM9SF1
238949_at,RNF145
238950_at,TNFRSF9
238951_at,BF843343
238952_x_at,ZNF829
238953_at,LOC100506325
238954_at,AW851069
238955_at,RFTN2
238956_at,AA502384
238957_at,PDXDC2P
238958_at,UBE2E1
238959_at,LARP4
238960_s_at,LARP4
238961_s_at,FNDC3A
238962_at,ZNF681
238963_at,BG106093
238964_at,FIGN
238965_at,C21orf2
238966_at,CELF4
238967_at,238967_at
238968_at,AA948608
238969_at,PQLC2L
238970_at,BF509781
238971_at,AW295246
238972_at,BF906891
238973_s_at,TSNAX
238974_at,C2orf69
238975_at,MMAB
238976_at,AW971863
238977_at,MCM6
238978_at,238978_at
238979_at,LOC100505606
238980_x_at,ENTHD2
238981_at,TMEM223
238982_at,DENR
238983_at,NSUN7
238984_at,REG4
238985_at,CSRNP3
238986_at,LINC-PINT
238987_at,B4GALT1
238988_at,AI863675
238989_at,C1GALT1C1
238990_x_at,TRIM61
238991_at,ASB1
238992_at,POLI
238993_at,MATR3
238994_at,OTUD7B
238995_at,SULT1A1
238996_x_at,ALDOA
238997_at,PSORS1C3
238998_x_at,OTUD1
238999_at,AI610347
239000_at,BRD4
239001_at,MGST1
239002_at,ASPM
239003_at,AI028478
239004_at,SQSTM1
239005_at,LINC01138
239006_at,SLC26A7
239007_at,ZNF616
239008_at,FTX
239009_at,KIAA0754
239010_at,DUXAP10
239011_at,PRKCE
239012_at,RNF144B
239013_at,SEC22C
239014_at,CCAR1
239015_at,THAP7-AS1
239016_at,AI525856
239017_at,LOC100507273
239018_at,DNAJC30
239019_at,KLF12
239020_at,FUT10
239021_at,TLR6
239022_at,AW090199
239023_at,AI275994
239024_at,ZNF148
239025_at,239025_at
239026_x_at,AGAP3
239027_at,DOCK8
239028_at,LYPD6
239029_at,TMCC1
239030_at,BF439137
239031_at,SSTR2
239032_at,BF513944
239033_at,AI640482
239034_at,CXorf24
239035_at,MTHFR
239036_at,BE771021
239037_at,GNAS
239038_at,C1orf52
239039_at,AI859031
239040_at,HNRNPD
239041_at,HIST1H2AK
239042_at,TSR1
239043_at,ZNF404
239044_at,ITFG1
239045_at,AW194689
239046_at,AA322245
239047_at,FAM122C
239048_at,BG427399
239049_at,BF514509
239050_s_at,BF514509
239051_at,BF508908
239052_at,HNRNPD
239053_at,BE543518
239054_at,SFMBT1
239055_at,FLJ43663
239056_at,SEC22C
239057_at,LMOD2
239058_at,FOXC2
239059_at,DNAH1
239060_at,AI222295
239061_at,TPRXL
239062_at,TNRC6C-AS1
239063_at,239063_at
239064_at,AA215738
239065_at,AA088446
239066_at,LOC100506966
239067_s_at,PANX2
239068_at,GNL1
239069_s_at,BF691045
239070_at,AI434790
239071_at,RBBP4
239072_at,EMBP1
239073_at,ANKFY1
239074_at,GRAPL
239075_at,BE742357
239076_at,SEPT7P2
239077_at,CSGALNACT2
239078_at,BROX
239079_at,ADAM7
239080_at,N22776
239081_at,AA876371
239082_at,FZD3
239083_at,ZNF786
239084_at,SNAP29
239085_at,JDP2
239086_at,BE501810
239087_at,ANKS4B
239088_at,AI142078
239089_at,H59221
239090_at,FAM161A
239091_at,239091_at
239092_at,ITGA8
239093_at,HOGA1
239094_at,LOC730961
239095_at,H10353
239096_at,AV738585
239097_at,FRRS1L
239098_at,KCNRG
239099_at,POLR2M
239100_x_at,PCNX
239101_at,ITCH
239102_s_at,AW293296
239103_at,AW292424
239104_at,LOC439933
239105_at,AI681581
239106_at,CA5BP1
239107_at,ZNF280D
239108_at,FAR2
239109_at,W79643
239110_s_at,W79643
239111_at,PRDM8
239112_at,LOC100506984
239113_at,LOC100507468
239114_at,SERGEF
239115_at,AA670271
239116_at,ANKRD10
239117_at,AF150420
239118_at,KCNA2
239119_at,AW014374
239120_at,TMEM51-AS1
239121_at,239121_at
239122_at,AI638155
239123_at,TSC22D1
239124_at,AA002064
239125_at,SLC25A5-AS1
239126_at,CIRBP-AS1
239127_at,LOC100288860
239128_at,TMEM221
239129_at,AA521218
239130_at,MIR101-1
239131_at,AI304862
239132_at,NOS1
239133_at,CTDSPL2
239134_at,239134_at
239135_at,CPPED1
239136_at,AI871120
239137_x_at,C6orf223
239138_at,H16725
239139_at,CPNE9
239140_at,AI741900
239141_at,LOC100126784
239142_at,RFESD
239143_x_at,RNF138
239144_at,B3GAT2
239145_at,ZNF414
239146_at,CLDND1
239147_at,ARSK
239148_at,MARVELD3
239149_at,BF508014
239150_at,SNTN
239151_at,BG427809
239152_at,AW263526
239153_at,HOTAIR
239154_at,AW962705
239155_at,CXADR
239156_at,AW615179
239157_at,ZSCAN12P1
239158_at,239158_at
239159_at,GOSR2
239160_at,BE671465
239161_at,FDX1
239162_at,DAPK1-IT1
239163_at,UBE2B
239164_at,BE674896
239165_at,AI743236
239166_at,R98192
239167_at,H86858
239168_at,LINC01105
239169_at,RDM1
239170_at,ACTR3
239171_at,AA766886
239172_x_at,MDFIC
239173_at,INADL
239174_at,LOC100505912
239175_at,AW203986
239176_at,N38956
239177_at,IRGQ
239178_at,FGF9
239179_at,AU155612
239180_at,239180_at
239181_at,BF195737
239182_at,HAGLR
239183_at,ANGPTL1
239184_at,AI122555
239185_at,ABCA9
239186_at,SERPINB9P1
239187_at,DCAF16
239188_at,PPP2R3C
239189_at,CASKIN1
239190_at,VRK3
239191_at,AW071789
239192_at,PARD3B
239193_at,FUBP3
239194_at,DNAJC30
239195_at,BF791698
239196_at,ANKRD22
239197_s_at,EZH1
239198_at,EZH1
239199_at,AW444469
239200_at,BE503484
239201_at,CDK15
239202_at,RAB3B
239203_at,LSMEM1
239204_at,ZNF75A
239205_s_at,CR1L
239206_at,CR1L
239207_at,KDM5C
239208_s_at,YBEY
239209_at,AA826931
239210_at,AW074143
239211_at,LOC100506251
239212_at,LTV1
239213_at,SERPINB1
239214_at,LOC100130458
239215_at,BF979543
239216_at,TEKT1
239217_x_at,ABCC3
239218_at,PDE1C
239219_at,AURKB
239220_at,AA449026
239221_at,GPR123
239222_at,C9orf9
239223_s_at,FBXL20
239224_at,FBXL20
239225_at,AI161380
239226_at,RTKN
239227_at,AW182675
239228_at,239228_at
239229_at,PHEX
239230_at,HES5
239231_at,239231_at
239232_at,MSI2
239233_at,CCDC88A
239234_at,AW452419
239235_at,239235_at
239236_at,BE465277
239237_at,239237_at
239238_at,AI208857
239239_at,W58601
239240_at,AI814116
239241_at,LOC727869
239242_at,SLC25A5-AS1
239243_at,ZNF638
239244_at,AI806127
239245_at,R99939
239246_at,FARP1
239247_at,CD99P1
239248_at,LOC100507495
239249_at,AW298731
239250_at,ZNF542P
239251_at,AW963634
239252_at,COX7B
239253_at,AI926924
239254_at,CCDC40
239255_at,AW978819
239256_at,AW291140
239257_at,MOV10L1
239258_at,239258_at
239259_at,ZNF557
239260_at,CORIN
239261_s_at,CORIN
239262_at,AI498395
239263_at,LOC100506813
239264_at,AW973078
239265_at,SLC35G1
239266_at,AI734258
239267_at,NEK6
239268_at,NDUFS1
239269_at,AW449577
239270_at,PLCXD3
239271_at,SMAD2
239272_at,MMP28
239273_s_at,MMP28
239274_at,AV729557
239275_at,FRMPD2B
239276_at,AW247145
239277_at,AI559696
239278_at,AI471969
239279_at,LOC730102
239280_at,AI824407
239281_at,ZDHHC14
239282_at,CEP83
239283_at,TMED5
239284_at,AW024087
239285_at,AI341227
239286_at,CDH11
239287_at,AA769410
239288_at,TNIK
239289_x_at,FAN1
239290_at,FRMPD4
239291_at,AW340457
239292_at,AA825563
239293_at,NRSN1
239294_at,PIK3CG
239295_at,SRSF12
239296_at,AI623184
239297_at,KIAA1456
239298_at,AA808011
239299_at,DDI1
239300_at,PIK3C3
239301_at,BE551451
239302_s_at,LOC100506922
239303_at,PIWIL2
239304_at,MFSD4
239305_at,AW630250
239306_at,AI678680
239307_at,LOC100509703
239308_at,DYRK1A
239309_at,DLX6
239310_at,BF970185
239311_at,239311_at
239312_at,239312_at
239313_at,LOC401320
239314_at,NHLRC3
239315_at,FAM115C
239316_at,METTL12
239317_at,CEACAM21
239318_at,FAM118B
239319_at,LOC728342
239320_at,LRRC4B
239321_at,LOC441454
239322_at,R45176
239323_at,LINC01004
239324_at,BE790092
239325_at,DNAJC27-AS1
239326_at,AA988134
239327_at,AI023133
239328_at,AW512339
239329_at,LOC100507345
239330_at,DCAF12L2
239331_at,AW954199
239332_at,AW079559
239333_x_at,BF525633
239334_at,ESYT2
239335_at,ZNF710
239336_at,239336_at
239337_at,LOC400768
239338_x_at,239338_x_at
239339_at,AW820262
239340_at,R20647
239341_at,AI122709
239342_at,DGKZ
239343_at,LOC728705
239344_at,H23542
239345_at,SLC19A3
239346_at,AI097560
239347_at,BF448159
239348_at,AI285970
239349_at,C1QTNF7
239350_at,MARVELD3
239351_at,FKBP3
239352_at,SLC6A15
239353_at,STK32A
239354_at,C20606
239355_at,GMCL1
239356_at,LOC100129122
239357_at,ATP2B2
239358_at,BE645256
239359_at,MARCH11
239360_at,AW293744
239361_at,BF724902
239362_at,NAPA
239363_at,BE328720
239364_at,ETV6
239365_at,BF060672
239366_at,239366_at
239367_at,BDNF
239368_at,239368_at
239369_at,LCN8
239370_at,LINC01133
239371_at,BF874134
239372_at,AI743123
239373_at,239373_at
239374_at,TRIM65
239375_at,AW138775
239376_at,AA489041
239377_at,EIF1AD
239378_at,PITRM1
239379_at,AW449624
239380_at,C5orf27
239381_at,KLK7
239382_at,HPS1
239383_at,AW023610
239384_at,R18746
239385_at,TFG
239386_at,HAVCR1P1
239387_at,AW004885
239388_at,T53260
239389_at,AI343931
239390_at,GTDC1
239391_at,FAM120AOS
239392_s_at,POGK
239393_at,239393_at
239394_at,SLC6A2
239395_at,ARRDC3-AS1
239396_at,AA001287
239397_at,ARHGEF7
239398_at,KLHL31
239399_at,BF114672
239400_at,FLJ45513
239401_at,AI668672
239402_at,AW117206
239403_at,CCDC120
239404_at,BF840360
239405_at,AI022632
239406_at,ZSCAN9
239407_at,AI793248
239408_at,AI969269
239409_at,239409_at
239410_at,BE271180
239411_at,AV719774
239412_at,IRF5
239413_at,CEP152
239414_at,BF942260
239415_at,MAP9
239416_at,FBXL6
239417_x_at,C6orf52
239418_x_at,239418_x_at
239419_at,PTPRA
239420_at,239420_at
239421_at,DLGAP1-AS1
239422_at,GPC2
239423_at,239423_at
239424_at,AA701507
239425_at,DCUN1D5
239426_at,SLC2A8
239427_at,SLAMF1
239428_at,AA417892
239429_at,AI733457
239430_at,IGFL1
239431_at,TMED7-TICAM2
239432_at,FLJ31306
239433_at,LRRC8E
239434_at,T78087
239435_x_at,SHROOM1
239436_at,CHORDC1
239437_at,AI915827
239438_at,RAPGEF6
239439_at,AFF4
239440_at,LOC100506858
239441_at,ZNF780A
239442_at,CEP68
239443_at,PCDHB6
239444_at,LOC728024
239445_at,AW467070
239446_x_at,DCBLD2
239447_at,TRA2B
239448_at,AI475033
239449_at,AV693734
239450_at,AA846867
239451_at,AI684643
239452_at,AI088640
239453_at,AA262084
239454_at,SCARF2
239455_at,AI692920
239456_at,R11528
239457_at,ATP8B3
239458_at,ALS2CR12
239459_s_at,CYP19A1
239460_at,CYP19A1
239461_at,GALNT15
239462_at,ZNF284
239463_at,AA969163
239464_at,BF448114
239465_at,AA355403
239466_at,LINC00883
239467_at,AI806747
239468_at,MKX
239469_at,BF513404
239470_at,C15orf56
239471_at,LRRC28
239472_at,AI819387
239473_x_at,LOC100288104
239474_at,AA705029
239475_at,PXYLP1
239476_at,AW152166
239477_at,EFHB
239478_x_at,AI761411
239479_x_at,AI718964
239480_at,AA608964
239481_at,FAM133A
239482_x_at,ZNF708
239483_at,FLJ37035
239484_at,TRPM7
239485_at,CDH4
239486_at,BG111636
239487_at,FAM98A
239488_at,PPM1L
239489_at,BE674693
239490_at,COA1
239491_at,CERS5
239492_at,SEC14L4
239493_at,RPL7
239494_at,BF336159
239495_at,AI742356
239496_at,239496_at
239497_at,AA769202
239498_at,AA873020
239499_at,DNAH2
239500_at,EFCAB1
239501_at,AI079134
239502_at,239502_at
239503_at,AI803010
239504_at,AA521136
239505_at,AA281853
239506_s_at,LINC00608
239507_at,LINC00608
239508_x_at,CCDC108
239509_at,FLJ16779
239510_at,AA781455
239511_s_at,SRSF4
239512_at,SRSF4
239513_at,ADORA2A-AS1
239514_at,AW086074
239515_at,BE502264
239516_at,AI806583
239517_at,LOC100509139
239518_at,AI912566
239519_at,AA927670
239520_at,AW376860
239521_at,MFI2-AS1
239522_at,IL12RB1
239523_at,TUSC5
239524_at,TSSK6
239525_at,CTTNBP2NL
239526_x_at,PTPN1
239527_at,RAB3GAP1
239528_at,PROM2
239529_at,DCANP1
239530_at,ADD2
239531_at,AA824624
239532_at,AW665596
239533_at,GPR155
239534_at,AI025460
239535_at,AI740763
239536_at,AW969265
239537_at,ST8SIA2
239538_at,ZRANB3
239539_at,239539_at
239540_at,AI671903
239541_at,BG500739
239542_at,ITPR3
239543_s_at,AW275049
239544_at,BE671251
239545_at,AI335004
239546_at,LOC100131053
239547_at,HS3ST6
239548_at,NEGR1
239549_at,BF515158
239550_at,RORA
239551_at,AW296303
239552_at,VWDE
239553_at,LMO7DN
239554_at,AI634646
239555_at,239555_at
239556_at,LOC645513
239557_at,239557_at
239558_at,AA810867
239559_at,AI671221
239560_at,AI079967
239561_at,AA780679
239562_at,MTHFD2L
239563_at,AI378820
239564_at,LOC100128198
239565_at,DLG5-AS1
239566_at,239566_at
239567_at,AW974998
239568_at,PLEKHH2
239569_at,FZD10-AS1
239570_at,239570_at
239571_at,AI123399
239572_at,GJA3
239573_at,AW298724
239574_at,AA894564
239575_at,OPALIN
239576_at,MTUS1
239577_at,AV699781
239578_at,239578_at
239579_at,EPHX4
239580_at,GUCY1A3
239581_at,ARL10
239582_at,PML
239583_x_at,PSG5
239584_at,239584_at
239585_at,KAT2B
239586_at,FAM83A
239587_at,AI686890
239588_s_at,N64867
239589_at,N64867
239590_x_at,FAM95B1
239591_at,BF433269
239592_at,LOC100505808
239593_at,TMEM213
239594_at,LOC145837
239595_at,GPX2
239596_at,SLC30A7
239597_at,AA993566
239598_s_at,LPCAT2
239599_at,AA731331
239600_at,239600_at
239601_at,AW450991
239602_at,BRWD1-IT2
239603_x_at,239603_x_at
239604_at,AI800811
239605_x_at,AI743727
239606_at,239606_at
239607_at,GPR156
239608_at,LPCAT4
239609_s_at,LPCAT4
239610_at,BF509210
239611_at,AW149839
239612_at,LOC100240734
239613_at,AA833846
239614_x_at,239614_x_at
239615_at,239615_at
239616_at,REXO2
239617_at,GHRLOS
239618_at,SEC16B
239619_at,BF431867
239620_at,TTC23L
239621_at,AI668598
239622_at,TRAP1
239623_at,C5orf63
239624_at,AA725362
239625_at,AI684450
239626_x_at,TM9SF3
239627_at,TMED9
239628_at,AI565624
239629_at,CFLAR
239630_at,BF516583
239631_at,AA732244
239632_at,239632_at
239633_at,AW296118
239634_at,AI560389
239635_at,RBM14
239636_at,MCF2L
239637_at,RAB18
239638_at,AI608696
239639_at,239639_at
239640_at,LOC401320
239641_at,SENCR
239642_at,H95280
239643_at,LOC100129516
239644_at,AW338214
239645_at,AA811367
239646_at,BF003148
239647_at,CHST13
239648_at,DCUN1D3
239649_at,239649_at
239650_at,NCKAP5
239651_at,ANAPC5
239652_at,AI888057
239653_at,AI936859
239654_at,CHD9
239655_at,AA744843
239656_at,LHFPL3-AS2
239657_x_at,FOXO6
239658_at,BG165296
239659_at,BF591259
239660_at,RALGAPA2
239661_at,BE044089
239662_x_at,TMCC1
239663_x_at,LOC100510640
239664_at,H18857
239665_at,LOC441179
239666_at,PYGO2
239667_at,SLC3A1
239668_at,AW293316
239669_at,AW006409
239670_at,BG231979
239671_at,AV703555
239672_at,AW960100
239673_at,AW080999
239674_at,W87939
239675_at,LINC00900
239676_x_at,LOC100510500
239677_at,AI758398
239678_at,AL041224
239679_at,AI871160
239680_at,WDR76
239681_at,ENTHD2
239682_at,AI284051
239683_at,CLYBL
239684_at,AI478105
239685_at,LINC00900
239686_at,AI694557
239687_at,SLX4
239688_at,SMC1A
239689_at,BF063236
239690_at,239690_at
239691_at,C12orf77
239692_at,239692_at
239693_at,SNX24
239694_at,TRIM7
239695_at,JAK1
239696_at,AI492953
239697_x_at,C3orf67
239698_at,AI056998
239699_s_at,PMS2P5
239700_at,ZNF710
239701_at,BF508564
239702_x_at,LOC100287241
239703_at,239703_at
239704_at,RNF144B
239705_at,IGHV3OR16-13
239706_x_at,BE856688
239707_at,SLC5A10
239708_at,AA027105
239709_at,BF194875
239710_at,FIGN
239711_at,ADAL
239712_at,CCDC171
239713_at,CASC2
239714_at,AA780063
239715_at,AI374756
239716_at,AA908970
239717_at,AA004906
239718_at,R42552
239719_at,CD109
239720_at,ZGLP1
239721_at,AI280328
239722_at,C5orf49
239723_at,AA588092
239724_at,AI653368
239725_at,PGAP1
239726_at,ANK3
239727_at,DIO3OS
239728_at,239728_at
239729_at,BE066500
239730_at,DGCR14
239731_at,AI674685
239732_x_at,FAM47C
239733_at,DYDC2
239734_at,AI807627
239735_at,239735_at
239736_at,LINC01214
239737_at,AW028687
239738_at,DACH2
239739_at,SNX24
239740_at,ETV6
239741_at,PYGO1
239742_at,TULP4
239743_at,SP8
239744_at,AW151660
239745_at,R91734
239746_at,MESDC2
239747_s_at,AA150401
239748_x_at,OCIAD1
239749_at,FAF1
239750_x_at,VAPA
239751_at,LOC100506860
239752_at,239752_at
239753_at,ZNF252P
239754_at,LRRC75A-AS1
239755_at,AI017540
239756_at,AA694099
239757_at,ZFAND6
239758_at,AI142126
239759_at,AV648418
239760_at,AI198212
239761_at,GCNT1
239762_at,LOC286437
239763_at,PRDM11
239764_at,AA702143
239765_at,AI973085
239766_at,BF507518
239767_at,W72323
239768_x_at,GPATCH2
239769_at,CDH11
239770_at,ESYT3
239771_at,CAND1
239772_x_at,DHX30
239773_at,GTPBP10
239774_at,AW449270
239775_at,239775_at
239776_at,TMEM232
239777_at,C14orf182
239778_x_at,AA916568
239779_at,239779_at
239780_at,239780_at
239781_at,AA514237
239782_at,RBP1
239783_at,AV699637
239784_at,AA398740
239785_at,DZIP1L
239786_at,H07112
239787_at,KCTD4
239788_at,AW207642
239789_at,C11orf49
239790_s_at,AW292017
239791_at,HOXB-AS3
239792_at,UBL7-AS1
239793_at,AI082085
239794_at,AI356405
239795_at,239795_at
239796_x_at,TIRAP
239797_at,AA503877
239798_at,AI825068
239799_at,LINC00476
239800_at,UMPS
239801_at,RNF40
239802_at,SAP30L
239803_at,239803_at
239804_at,AI057404
239805_at,SLC13A2
239806_at,BF508641
239807_at,AI693407
239808_at,AI084489
239809_at,BF197708
239810_at,VASH1
239811_at,BF954306
239812_s_at,IQCH
239813_at,IQCH
239814_at,LOC100506860
239815_at,R16784
239816_at,POLD3
239817_at,239817_at
239818_x_at,TRIB1
239819_at,239819_at
239820_at,RNF7
239821_at,FLJ30064
239822_at,LOC100506795
239823_at,AW206286
239824_s_at,TMEM107
239825_at,R17746
239826_at,AI357143
239827_at,RGCC
239828_at,AK9
239829_at,BE221351
239830_at,AW850555
239831_at,TMEM106C
239832_at,AI264135
239833_at,H15900
239834_at,AW874669
239835_at,KBTBD8
239836_at,ECHDC2
239837_at,ADAM11
239838_at,ZNF776
239839_at,ZNF555
239840_at,TMEM161B-AS1
239841_at,AA137038
239842_x_at,W18186
239843_at,RIT1
239844_x_at,C1orf228
239845_at,AI885066
239846_at,LOC100506245
239847_at,AA631103
239848_at,BF939569
239849_at,AI417595
239850_at,BG054833
239851_at,239851_at
239852_at,MMAA
239853_at,KLC3
239854_at,SYCE3
239855_at,PPM1L
239856_at,AI701798
239857_at,239857_at
239858_at,AI973051
239859_x_at,AW140122
239860_at,LOC100130232
239861_at,AW205964
239862_at,W89022
239863_at,AI939363
239864_at,LOC100130175
239865_at,BF511322
239866_at,239866_at
239867_at,AW294020
239868_at,239868_at
239869_at,BF001965
239870_at,TMEM151B
239871_at,CLTC
239872_at,AW302848
239873_at,AI953663
239874_at,PDE8A
239875_at,NAB1
239876_at,R37337
239877_at,LOC157740
239878_at,IPMK
239879_at,LINC01114
239880_at,UBE2E2-AS1
239881_at,BE326588
239882_at,AW139113
239883_s_at,ANO4
239884_at,239884_at
239885_at,AL555336
239886_at,N72610
239887_at,AW044646
239888_at,AA664350
239889_at,SERP2
239890_s_at,SERP2
239891_x_at,RAB12
239892_at,239892_at
239893_at,AA702409
239894_at,NEBL-AS1
239895_at,AQR
239896_at,LOC100289098
239897_at,BCLAF1
239898_x_at,ZNF286A
239899_at,RNF145
239900_x_at,239900_x_at
239901_at,BF642798
239902_at,AI766224
239903_at,TPBG
239904_at,H06803
239905_at,YTHDC1
239906_at,AI341072
239907_at,BF508839
239908_at,AA496799
239909_at,ADAMTSL1
239910_at,PSG6
239911_at,ONECUT2
239912_at,239912_at
239913_at,SLC10A4
239914_at,H17941
239915_at,HOXA-AS3
239916_at,WDR16
239917_at,VPS8
239918_at,PVR
239919_at,TBX5-AS1
239920_at,UBTF
239921_at,COL28A1
239922_at,CCDC142
239923_at,AI056872
239924_at,239924_at
239925_at,AW081098
239926_at,239926_at
239927_at,LOC100506259
239928_at,TCTN2
239929_at,PM20D1
239930_at,GALNT2
239931_at,BF512882
239932_at,BF435593
239933_x_at,CCDC176
239934_x_at,AA480677
239935_at,MDGA2
239936_at,DLEU2
239937_at,ZNF207
239938_x_at,BF514659
239939_at,AI056971
239940_at,BE674244
239941_at,AW271060
239942_at,AW052186
239943_x_at,T98881
239944_at,LOC100505656
239945_at,H94893
239946_at,AA776723
239947_at,AI969304
239948_at,NUP153
239949_at,THNSL2
239950_at,HOXA11-AS
239951_at,AI734093
239952_at,ZEB1
239953_at,BE551146
239954_at,ZNF160
239955_at,AI821085
239956_at,AW291535
239957_at,AW510793
239958_at,PSMD5-AS1
239959_x_at,239959_x_at
239960_x_at,LYRM7
239961_at,AW290922
239962_at,AA972452
239963_at,BF196334
239964_at,TCL6
239965_at,LOC151878
239966_at,AI243098
239967_at,AI791792
239968_at,LINC00313
239969_at,AA279691
239970_at,AI088361
239971_at,AI298297
239972_at,AA911734
239973_at,AW450675
239974_at,CTB-174D11.1
239975_at,HLA-DPB2
239976_at,ACAD9
239977_at,C12orf42
239978_at,BF109370
239979_at,239979_at
239980_at,RTCB
239981_x_at,AA702305
239982_at,AA804585
239983_at,SLC30A8
239984_at,AI333640
239985_at,LOC100507123
239986_at,AW205381
239987_at,AV700714
239988_at,AA708470
239989_at,CNTLN
239990_at,AI821426
239991_at,AW292657
239992_at,BF063430
239993_at,LOC390705
239994_at,AI733281
239995_at,239995_at
239996_x_at,ATP2A2
239997_at,LOC780529
239998_at,C10orf53
239999_at,LINC00478
240000_at,240000_at
240001_at,AI078317
240002_at,FAM93B
240003_at,AI692363
240004_at,BF436080
240005_at,AI146467
240006_at,AI522109
240007_at,BF512947
240008_at,AI955765
240009_at,LINC00334
240010_at,240010_at
240011_at,TTBK2
240012_at,AA861027
240013_at,AI949912
240014_at,POLR2J4
240015_at,PRKCQ-AS1
